TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
18626930;18627009;18627199;18627282;18711387;0;0;14;0;125;4_6;0
18777982;18778062;18778320;19213059;19296961;431;0;14;11;125;4_6;1
19363502;19363583;19366690;19802053;19885963;431;0;14;11;125;4_6;2
19952575;19952656;19955761;20391055;20474898;431;0;14;11;125;4_6;3
20541434;20541515;20544625;20980053;21061513;431;0;14;11;125;4_6;4
21125751;21125834;21128963;21662059;21745931;529;0;14;11;125;4_6;5
21812537;21812621;21815728;22349057;22432972;529;0;14;11;125;4_6;6
22503137;22503215;22506393;23038061;23121900;529;0;14;11;125;4_6;7
23188453;23188534;23191641;23725057;23808967;529;0;14;11;125;4_6;8
23875568;23875649;23878764;24412054;24495926;529;0;14;11;125;4_6;9
24562540;24562620;24565763;25197057;25281046;627;0;14;11;125;4_6;10
25347741;25347828;25350961;25982063;26066018;627;0;14;11;125;4_6;11
26132644;26132725;26135839;26767057;26851041;627;0;14;11;125;4_6;12
26917738;26917822;26920956;27552059;27635985;627;0;14;11;125;4_6;13
27706218;27706300;27709476;28437059;28521089;725;0;14;11;125;4_6;14
28587795;28587889;28591008;29320059;29403977;725;0;14;11;125;4_6;15
29470593;29470673;29473795;30203057;30287075;725;0;14;11;125;4_6;16
30353764;30353848;30356989;31086063;31169992;725;0;14;11;125;4_6;17
31236646;31236727;31239856;31969051;32053034;725;0;14;11;125;4_6;18
32119732;32119816;32122956;32950059;33033992;824;0;14;11;125;4_6;19
33100714;33100795;33103929;33931057;34015041;824;0;14;11;125;4_6;20
34081786;34081880;34085008;34912059;34996018;824;0;14;11;125;4_6;21
35066260;35066342;35069535;35897059;35981033;824;0;14;11;125;4_6;22
36047802;36047893;36051033;36976059;37059987;922;0;14;11;125;4_6;23
37126634;37126715;37129842;38055057;38139062;922;0;14;11;125;4_6;24
38205770;38205859;38209002;39134059;39218003;922;0;14;11;125;4_6;25
39284685;39284765;39287900;40213057;40297034;922;0;14;11;125;4_6;26
40363703;40363783;40366931;41292054;41375987;922;0;14;11;125;4_6;27
41442654;41442734;41445862;42471061;42555079;1020;0;14;11;125;4_6;28
42625412;42625491;42628687;43652061;43736018;1020;0;14;11;125;4_6;29
43802650;43802731;43805862;44831057;44915064;1020;0;14;11;125;4_6;30
44981781;44981880;44985021;46010059;46094023;1020;0;14;11;125;4_6;31
46160616;46160696;46163831;47287057;47371069;1119;0;14;11;125;4_6;32
47437790;47437887;47441029;48564059;48647990;1119;0;14;11;125;4_6;33
48714671;48714751;48717900;49841057;49925058;1119;0;14;11;125;4_6;34
49991752;49991834;49994982;51118058;51202004;1119;0;14;11;125;4_6;35
51268637;51268718;51271861;52395050;52479061;1119;0;14;11;125;4_6;36
52549403;52549481;52552684;53772060;53856014;1217;0;14;11;125;4_6;37
53922624;53922704;53925848;55147056;55231074;1217;0;14;11;125;4_6;38
55297801;55297896;55301040;56522058;56606024;1217;0;14;11;125;4_6;39
56672658;56672739;56675888;57897056;57981055;1217;0;14;11;125;4_6;40
58047743;58047827;58050979;59370058;59453991;1315;0;14;11;125;4_6;41
59520639;59520724;59523863;60843056;60927065;1315;0;14;11;125;4_6;42
60993779;60993864;60997022;62316058;62399993;1315;0;14;11;125;4_6;43
62470247;62470326;62473531;63791058;63875059;1315;0;14;11;125;4_6;44
63941755;63941837;63944992;65264057;65347991;1315;0;14;11;125;4_6;45
65414624;65414704;65417850;66835056;66919055;1414;0;14;11;125;4_6;46
66985762;66985845;66988998;68406058;68489993;1414;0;14;11;125;4_6;47
68556656;68556736;68559892;69977056;70061086;1414;0;14;11;125;4_6;48
70127787;70127879;70131028;71548058;71632019;1414;0;14;11;125;4_6;49
71698693;71698778;71701938;73217056;73301114;1512;0;14;11;125;4_6;50
73367803;73367894;73371044;74886058;74970004;1512;0;14;11;125;4_6;51
